,HOUR,UNITDESC,PARKING_SPACE,OCCUPANCY
12991,18,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL,18.0,1.0
12992,18,LEARY AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,51.0,0.9558035714285714
12993,18,LEARY AVE NW BETWEEN NW LEARY WAY AND NW DOCK PL,42.0,0.8125
12994,18,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,29.6,0.9112794612794612
12995,18,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,12.0,0.8678571428571429
12996,18,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,12.0,0.5185185185185185
12997,18,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,9.4,0.8688888888888888
12998,18,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,4.8,0.3
12999,18,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,7.0,0.591111111111111
13000,18,LENORA ST BETWEEN 6TH AVE AND 7TH AVE,3.6666666666666665,0.6666666666666666
13001,18,LENORA ST BETWEEN 7TH AVE AND 8TH AVE,8.333333333333334,0.9047619047619048
13002,18,LENORA ST BETWEEN 8TH AVE AND 9TH AVE,2.0,0.5
13003,18,LENORA ST BETWEEN 9TH AVE AND TERRY AVE,6.0,0.68
13004,18,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,20.4,0.7647058823529412
13005,18,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,13.6,0.9433333333333334
13006,18,MADISON ST BETWEEN 2ND AVE AND 3RD AVE,13.2,0.9818181818181818
13007,18,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,16.8,0.7285714285714285
13008,18,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,8.4,0.8857142857142858
13009,18,MADISON ST BETWEEN 5TH AVE AND 6TH AVE,5.5,0.6071428571428572
13010,18,MADISON ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,9.0,0.9166666666666667
13011,18,MADISON ST BETWEEN POST AVE AND 1ST AVE,5.333333333333333,0.9166666666666666
13012,18,MADISON ST BETWEEN WESTERN AVE AND POST AVE,9.25,0.6770833333333333
13013,18,MARION ST BETWEEN 2ND AVE AND 3RD AVE,7.2,0.9
13014,18,MARION ST BETWEEN 4TH AVE AND 5TH AVE,11.25,0.8888888888888888
13015,18,MARION ST BETWEEN 5TH AVE AND 6TH AVE,18.5,0.6522295321637427
13016,18,MARION ST BETWEEN 7TH AVE AND 8TH AVE,7.6,0.8892307692307693
13017,18,MARION ST BETWEEN 8TH AVE AND 9TH AVE,8.0,1.0
13018,18,MARION ST BETWEEN 9TH AVE AND TERRY AVE,12.8,0.8126984126984127
13019,18,MARION ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,9.5,0.6631944444444444
13020,18,MARION ST BETWEEN BOREN AVE AND MINOR AVE,10.8,0.4222222222222222
13021,18,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,36.2,0.6002923976608188
13022,18,MARION ST BETWEEN POST AVE AND 1ST AVE,6.666666666666667,0.5333333333333333
13023,18,MARION ST BETWEEN TERRY AVE AND BOREN AVE,13.2,0.8727272727272727
13024,18,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,5.0,0.9428571428571428
13025,18,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,12.857142857142858,0.954045954045954
13026,18,MAYNARD AVE S BETWEEN S LANE ST AND S DEARBORN ST,6.857142857142857,0.6428571428571429
13027,18,MAYNARD AVE S BETWEEN S MAIN ST AND S JACKSON ST,14.428571428571429,0.836996336996337
13028,18,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,16.0,0.9591836734693878
13029,18,MELROSE AVE BETWEEN PIKE ST AND PINE ST,20.5,1.0
13030,18,MERCER NR ST BETWEEN 8TH AVE N AND 9TH AVE N,7.0,0.2857142857142857
13031,18,MERCER NR ST BETWEEN TERRY AVE N AND BOREN AVE N,6.0,0.5
13032,18,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,6.0,0.41666666666666663
13033,18,MERCER SR ST BETWEEN 8TH AVE N AND 9TH AVE N,4.0,0.125
13034,18,MERCER SR ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,3.75,0.41666666666666663
13035,18,MERCER SR ST BETWEEN TERRY AVE N AND BOREN AVE N,9.75,0.1527777777777778
13036,18,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,11.5,0.3375
13037,18,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,16.8,0.9285714285714286
13038,18,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N,4.5,0.8333333333333333
13039,18,MERCER ST BETWEEN MINOR AVE N AND PONTIUS AVE N,12.0,0.94375
13040,18,MERCER ST BETWEEN PONTIUS AVE N AND YALE AVE N,15.25,0.9333333333333333
13041,18,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,12.0,0.8333333333333334
13042,18,MERCER ST BETWEEN WARREN AVE N AND 2ND AVE N,12.0,0.2962962962962963
13043,18,MERCER ST BETWEEN YALE AVE N AND EASTLAKE AVE E,20.666666666666668,0.9351851851851851
13044,18,MINOR AVE BETWEEN CHERRY ST AND COLUMBIA ST,12.0,0.9800000000000001
13045,18,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST,15.6,0.8307692307692307
13046,18,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,11.0,0.8888888888888888
13047,18,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,6.0,1.0
13048,18,MINOR AVE BETWEEN MADISON ST AND SPRING ST,10.25,1.0
13049,18,MINOR AVE BETWEEN MARION ST AND MADISON ST,12.2,0.5713286713286714
13050,18,MINOR AVE BETWEEN OLIVE WAY AND HOWELL ST,6.0,0.25
13051,18,MINOR AVE BETWEEN PIKE ST AND PINE ST,10.25,0.8472222222222222
13052,18,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,10.4,1.0
13053,18,MINOR AVE BETWEEN SPRING ST AND SENECA ST,18.0,1.0
13054,18,MINOR AVE BETWEEN STEWART ST AND VIRGINIA ST,21.5,0.4265151515151515
13055,18,MINOR AVE BETWEEN UNIVERSITY ST AND UNION ST,19.25,0.9852941176470589
13056,18,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,32.0,0.47222222222222227
13057,18,MINOR AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,24.0,0.7663690476190477
13058,18,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,15.666666666666666,0.5787815126050421
13059,18,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,21.333333333333332,0.6041666666666666
13060,18,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,28.0,0.15873015873015872
13061,18,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,47.25,0.6376748251748252
13062,18,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,19.0,0.37717391304347825
13063,18,N 34TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,28.6,0.6499595141700405
13064,18,N 34TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,25.5,0.6176470588235294
13065,18,N 34TH ST BETWEEN PHINNEY AVE N AND EVANSTON AVE N,76.2,0.6325113562621674
13066,18,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,25.4,0.8484848484848484
13067,18,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,44.0,0.8075682382133996
13068,18,N 35TH ST BETWEEN PHINNEY AVE N AND EVANSTON AVE N,95.8,0.9430508474576271
13069,18,N 36TH ST BETWEEN DAYTON AVE N AND FREMONT PL N,1.0,1.0
13070,18,N 36TH ST BETWEEN FRANCIS AVE N AND DAYTON AVE N,14.4,0.7955555555555555
13071,18,N 36TH ST BETWEEN FREMONT AVE N AND FREMONT LN N,14.0,0.4791666666666667
13072,18,N 36TH ST BETWEEN FREMONT LN N AND LINDEN AVE N,10.0,0.96875
13073,18,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,26.0,0.6599999999999999
13074,18,N 36TH ST BETWEEN LINDEN AVE N AND TROLL AVE N,31.5,0.6666666666666666
13075,18,N 36TH ST BETWEEN PHINNEY AVE N AND FRANCIS AVE N,18.8,0.6321428571428571
13076,18,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,7.25,0.5267857142857143
13077,18,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,13.0,0.8461538461538461
13079,18,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,13.5,0.8055555555555556
13080,18,NE 120TH ST BETWEEN 30TH AVE NE AND 31ST AVE NE,10.0,0.0
13081,18,NE 125TH ST BETWEEN 28TH AVE NE AND 30TH AVE NE,5.0,0.0
13082,18,NE 125TH ST BETWEEN 32ND AVE NE AND 33RD AVE NE,7.0,0.0
13083,18,NE 125TH ST BETWEEN 33RD AVE NE AND 35TH AVE NE,18.0,0.0
13084,18,NE 125TH ST BETWEEN LAKE CITY WAY NE AND 32ND AVE NE,14.0,0.21428571428571427
13085,18,NE 127TH ST BETWEEN 27TH AVE NE AND 28TH AVE NE,9.0,0.5555555555555556
13086,18,NE 127TH ST BETWEEN 28TH AVE NE AND 30TH AVE NE,13.0,0.5384615384615384
13087,18,NE 130TH ST BETWEEN 31ST AVE NE AND LAKE CITY WAY NE,13.0,0.3076923076923077
13088,18,NE 40TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,6.0,0.8333333333333334
13089,18,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,5.0,0.7
13090,18,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,10.0,1.0
13091,18,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,15.0,0.7666666666666666
13092,18,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,12.5,0.975
13093,18,NE 41ST ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,12.0,0.9818181818181818
13094,18,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,9.8,1.0
13095,18,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,19.8,0.9058823529411765
13096,18,NE 43RD ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,1.0,0.0
13097,18,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,9.2,0.45
13098,18,NE 43RD ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,3.5,0.9583333333333334
13099,18,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,10.8,0.6444444444444444
13100,18,NE 47TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,11.4,0.3052525252525252
13101,18,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,13.2,0.8363636363636363
13102,18,NE 47TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE,6.0,0.9166666666666667
13103,18,NE 47TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,9.6,0.925
13104,18,NE 63RD ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,14.333333333333334,0.651010101010101
13105,18,NE 63RD ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,11.25,0.85625
13106,18,NE 64TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,22.0,0.8819444444444445
13107,18,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,18.2,0.9333333333333333
13108,18,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,12.2,0.812063492063492
13109,18,NE 65TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,12.0,0.1553030303030303
13110,18,NE 65TH ST BETWEEN 8TH AVE NE AND WEEDIN PL NE,7.666666666666667,0.0
13111,18,NE 65TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,12.25,0.24197860962566842
13112,18,NE 65TH ST BETWEEN BROOKLYN AVE NE AND 14TH AVE NE,15.666666666666666,0.027777777777777776
13113,18,NE 65TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,31.4,0.26459349690234246
13114,18,NE 65TH ST BETWEEN WEEDIN PL NE AND 9TH AVE NE,11.333333333333334,0.2111111111111111
13115,18,NE 70TH ST BETWEEN NE RAVENNA WB BV AND OSWEGO PL NE,10.8,0.9800000000000001
13116,18,NE 70TH ST BETWEEN OSWEGO PL NE AND 5TH AVE NE,24.0,1.0
13117,18,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,12.4,0.5636363636363637
13118,18,NE 71ST ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,12.0,0.7859615384615385
13119,18,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,17.2,0.9733333333333334
13120,18,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,18.0,0.9866666666666667
13121,18,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,63.25,0.35040573031456623
13122,18,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,11.25,0.3055555555555555
13123,18,NE CAMPUS EB PY BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,8.0,0.5625
13124,18,NE MAPLE LEAF PL BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,8.0,1.0
13125,18,NE RAVENNA WB BV BETWEEN NE 71ST ST AND WOODLAWN AVE NE,6.0,0.8400000000000001
13126,18,NW 48TH ST BETWEEN 17TH AVE NW AND BALLARD AVE NW,24.0,0.8125
13127,18,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,81.6,0.40441176470588236
13128,18,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,14.4,0.13333333333333333
13129,18,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,32.0,0.9186813186813187
13130,18,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,35.4,0.9793103448275862
13131,18,NW 56TH ST BETWEEN 24TH AVE NW AND 26TH AVE NW,11.0,1.0
13132,18,NW 57TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,19.0,0.47368421052631576
13133,18,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,31.75,0.8599438785134881
13134,18,NW CENTRAL PL BETWEEN TALLMAN AVE NW AND RUSSELL AVE NW,32.0,1.0
13135,18,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,14.0,0.5903846153846154
13136,18,NW MARKET ST BETWEEN 17TH AVE NW AND BARNES AVE NW,20.4,0.4
13137,18,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,6.8,0.8
13138,18,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW,29.0,0.6996356107660455
13139,18,NW MARKET ST BETWEEN 26TH AVE NW AND 28TH AVE NW,74.0,0.1891891891891892
13140,18,NW MARKET ST BETWEEN 28TH AVE NW AND NW 54TH ST,44.0,0.6818181818181818
13141,18,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,14.4,0.8833333333333332
13142,18,NW MARKET ST BETWEEN BARNES AVE NW AND TALLMAN AVE NW,17.2,0.6375
13143,18,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,7.4,0.9333333333333333
13144,18,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,17.0,0.9028571428571428
13145,18,NW MARKET ST BETWEEN TALLMAN AVE NW AND 20TH AVE NW,3.75,1.0
13146,18,NW VERNON PL BETWEEN BALLARD AVE NW AND SHILSHOLE AVE NW,15.5,0.9642857142857143
13147,18,NW VERNON PL BETWEEN LEARY AVE NW AND BALLARD AVE NW,17.5,0.9642857142857143
13148,18,OCCIDENTAL AVE S BETWEEN EDGAR MARTINEZ DR S AND S MASSACHUSETTS ST,25.0,0.76
13149,18,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY,15.166666666666666,0.4166666666666667
13150,18,OCCIDENTAL AVE S BETWEEN S HOLGATE ST AND S WALKER ST,35.0,0.5142857142857142
13151,18,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,14.857142857142858,0.8021978021978021
13152,18,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,17.6,0.7363636363636363
13153,18,OCCIDENTAL AVE S BETWEEN S LANDER ST AND S FOREST ST,59.0,0.2033898305084746
13154,18,OCCIDENTAL AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST,34.0,1.0
13155,18,OCCIDENTAL AVE S BETWEEN S STACY ST AND S LANDER ST,52.0,0.2692307692307692
13156,18,OCCIDENTAL AVE S BETWEEN S WALKER ST AND S STACY ST,50.0,0.18
13157,18,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,13.142857142857142,0.7175324675324675
13158,18,OLIVE WAY BETWEEN BOREN AVE AND MINOR AVE,3.0,1.0
13159,18,OSWEGO PL NE BETWEEN NE 68TH ST AND NE 70TH ST,30.0,0.875
13160,18,PHINNEY AVE N BETWEEN N 34TH ST AND N 35TH ST,30.0,0.6846153846153846
13161,18,PHINNEY AVE N BETWEEN N 35TH ST AND N 36TH ST,14.6,0.8359440559440559
13162,18,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,8.8,0.9214285714285715
13163,18,PIKE ST BETWEEN 5TH AVE AND 6TH AVE,3.75,0.5
13164,18,PIKE ST BETWEEN 6TH AVE AND 7TH AVE,2.0,1.0
13165,18,PIKE ST BETWEEN 8TH AVE AND CONVENTION PL,4.4,0.5333333333333334
13166,18,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,9.5,1.0
13167,18,PIKE ST BETWEEN TERRY AVE AND BOREN AVE,9.0,0.8333333333333333
13168,18,PINE ST BETWEEN 1ST AVE AND 2ND AVE,2.5,0.625
13169,18,PINE ST BETWEEN 2ND AVE AND 3RD AVE,2.5,1.0
13170,18,PINE ST BETWEEN 7TH AVE AND 8TH AVE,5.0,0.625
13171,18,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,6.25,0.9
13172,18,PONTIUS AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,18.666666666666668,1.0
13173,18,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,18.0,0.7294372294372294
13174,18,PONTIUS AVE N BETWEEN MERCER ST AND DEAD END,1.75,0.375
13175,18,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,16.0,0.75
13176,18,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,36.75,0.7164634146341464
13177,18,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,17.428571428571427,0.9125
13178,18,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,14.833333333333334,0.30186480186480186
13179,18,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,32.166666666666664,0.6623809523809524
13180,18,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,30.666666666666668,0.7401899335232668
13181,18,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,21.0,0.9438424492604058
13182,18,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,16.666666666666668,0.8511904761904762
13183,18,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,23.833333333333332,0.6736694677871148
13184,18,RAINIER AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,2.0,0.0
13185,18,RAINIER AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,8.0,0.0
13186,18,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,20.5,0.7846153846153847
13187,18,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,9.0,1.0
13188,18,RAINIER AVE S BETWEEN S HUDSON ST AND 39TH N AVE S,25.5,0.9210526315789473
13189,18,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,17.5,0.9111111111111111
13190,18,REPUBLICAN ST BETWEEN 4TH AVE N AND 5TH AVE N,18.333333333333332,0.9629629629629629
13191,18,REPUBLICAN ST BETWEEN 8TH AVE N AND 9TH AVE N,6.2,0.5733333333333334
13192,18,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,3.0,1.0
13193,18,REPUBLICAN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,9.25,0.34022556390977443
13194,18,REPUBLICAN ST BETWEEN DEXTER AVE N AND 8TH AVE N,9.5,0.24358974358974358
13195,18,REPUBLICAN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,8.666666666666666,0.8101851851851851
13196,18,REPUBLICAN ST BETWEEN MINOR AVE N AND PONTIUS AVE N,14.5,0.9583333333333334
13197,18,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,18.666666666666668,0.9761904761904763
13198,18,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,18.666666666666668,0.78125
13199,18,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,10.4,0.8690909090909091
13200,18,REPUBLICAN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,10.25,0.8670634920634921
13201,18,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,2.0,0.0
13202,18,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,12.75,0.2944444444444444
13203,18,ROOSEVELT WAY NE BETWEEN NE 42ND S ST AND NE 42ND N ST,9.2,0.2
13204,18,ROOSEVELT WAY NE BETWEEN NE 43RD N ST AND NE 45TH ST,17.0,0.23132664437012262
13205,18,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,26.4,0.5923076923076923
13206,18,ROOSEVELT WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,31.75,0.4199105448631065
13207,18,ROOSEVELT WAY NE BETWEEN NE 63RD ST AND NE 64TH ST,16.2,0.7388235294117648
13208,18,ROOSEVELT WAY NE BETWEEN NE 64TH ST AND NE 65TH ST,12.6,0.9333333333333332
13209,18,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,14.4,0.7333333333333333
13210,18,ROOSEVELT WAY NE BETWEEN NE 66TH ST AND NE 67TH ST,8.0,0.25
13211,18,ROOSEVELT WAY NE BETWEEN NE 67TH ST AND NE 68TH ST,20.666666666666668,0.8888888888888888
13212,18,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,13.166666666666666,0.8649122807017545
13213,18,ROY ST BETWEEN 2ND AVE N AND 3RD AVE N,4.166666666666667,1.0
13214,18,ROY ST BETWEEN 3RD AVE N AND NOB HILL AVE N,18.0,0.8888888888888888
13215,18,ROY ST BETWEEN 5TH AVE N AND TAYLOR AVE N,7.0,1.0
13216,18,ROY ST BETWEEN 6TH AVE N AND AURORA AVE N,12.0,0.5888888888888889
13217,18,ROY ST BETWEEN AURORA AVE N AND DEXTER AVE N,5.0,0.1
13218,18,ROY ST BETWEEN DEAD END AND EASTLAKE AVE E,8.0,0.125
13219,18,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,14.5,0.26785714285714285
13220,18,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N,12.333333333333334,0.736111111111111
13221,18,ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,10.0,0.8
13222,18,ROY ST BETWEEN TAYLOR AVE N AND 6TH AVE N,10.0,0.8076923076923077
13223,18,ROY ST BETWEEN WARREN AVE N AND 2ND AVE N,9.0,0.8571428571428572
13224,18,RUSSELL AVE NW BETWEEN 17TH AVE NW AND NW DOCK PL,6.0,0.375
13225,18,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,27.6,0.9777777777777779
13226,18,RUSSELL AVE NW BETWEEN NW DOCK PL AND NW IONE PL,25.5,0.7647058823529411
13227,18,RUSSELL AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,33.0,0.9090909090909092
13228,18,S AMERICUS ST BETWEEN 39TH AVE S AND 42ND AVE S,13.0,0.7692307692307693
13229,18,S ANGELINE ST BETWEEN 38TH AVE S AND 39TH AVE S,22.0,0.9545454545454546
13230,18,S ANGELINE ST BETWEEN 39TH AVE S AND 42ND AVE S,53.0,0.5094339622641509
13231,18,S ANGELINE ST BETWEEN 42ND AVE S AND 43RD AVE S,16.0,0.4375
13232,18,S ANGELINE ST BETWEEN RAINIER AVE S AND 38TH AVE S,16.0,0.75
13233,18,S DAWSON ST BETWEEN 37TH AVE S AND 39TH AVE S,18.0,0.4444444444444444
13234,18,S EDMUNDS ST BETWEEN 37TH AVE S AND RAINIER AVE S,12.0,1.0
13235,18,S EDMUNDS ST BETWEEN 39TH AVE S AND 42ND AVE S,58.0,0.43103448275862066
13236,18,S EDMUNDS ST BETWEEN RAINIER AVE S AND 39TH AVE S,59.0,0.9125
13237,18,S FERDINAND ST BETWEEN 35TH AVE S AND 37TH AVE S,42.0,0.7380952380952381
13238,18,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,10.0,1.0
13239,18,S FERDINAND ST BETWEEN 39TH AVE S AND 42ND S AVE S,56.0,0.5714285714285714
13240,18,S FERDINAND ST BETWEEN 42ND N AVE S AND 43RD AVE S,18.0,0.4444444444444444
13241,18,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S,39.5,0.8888888888888888
13242,18,S FOREST ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,20.0,0.45
13243,18,S FOREST ST BETWEEN UTAH AVE S AND 1ST AVE S,20.0,0.05
13244,18,S HANFORD ST BETWEEN UTAH AVE S AND 1ST AVE S,7.0,0.14285714285714285
13245,18,S HUDSON ST BETWEEN 37TH AVE S AND RAINIER AVE S,22.5,0.9285714285714286
13246,18,S HUDSON ST BETWEEN 39TH AVE S AND 42ND AVE S,23.0,1.0
13247,18,S HUDSON ST BETWEEN RAINIER AVE S AND 39TH AVE S,18.5,0.9333333333333333
13248,18,S JACKSON ST BETWEEN 10TH AVE S AND 12TH AVE S,14.0,0.10714285714285714
13249,18,S JACKSON ST BETWEEN 12TH AVE S AND 14TH AVE S,21.5,0.05555555555555555
13250,18,S JACKSON ST BETWEEN 6TH AVE S AND MAYNARD AVE S,3.142857142857143,0.8214285714285714
13251,18,S JACKSON ST BETWEEN 8TH AVE S AND 9TH AVE S,18.0,0.0
13252,18,S JACKSON ST BETWEEN 9TH AVE S AND 10TH AVE S,18.0,0.2222222222222222
13253,18,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,18.833333333333332,0.6952380952380953
13254,18,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,8.0,0.7142857142857143
13255,18,S KING ST BETWEEN 10TH AVE S AND 12TH AVE S,36.0,0.19444444444444445
13256,18,S KING ST BETWEEN 12TH AVE S AND RAINIER AVE S,61.0,0.4016393442622951
13257,18,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,11.714285714285714,0.974025974025974
13258,18,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,21.0,0.6611170784103114
13259,18,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,16.0,0.8673469387755102
13260,18,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,14.428571428571429,0.8909313725490197
13261,18,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,7.571428571428571,0.9183673469387755
13262,18,S KING ST BETWEEN 8TH AVE S AND 10TH AVE S,49.0,0.6938775510204082
