,Hour,Unitdesc,Parking_Spaces,Occupancy
17013,21,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,6.75,0.625
17014,21,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,11.25,0.9166666666666666
17015,21,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,13.0,0.8181818181818182
17016,21,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,9.0,0.5555555555555556
17017,21,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,4.5,0.6666666666666666
17018,21,VIRGINIA ST BETWEEN 9TH AVE AND TERRY AVE,6.0,1.0
17019,21,VIRGINIA ST BETWEEN PIKE PL AND POST AL,3.75,0.41666666666666663
17020,21,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,11.25,0.638888888888889
17021,21,VIRGINIA ST BETWEEN TERRY AVE AND FAIRVIEW AVE,8.0,1.0
17022,21,W HARRISON ST BETWEEN 1ST AVE W AND 2ND AVE W,7.0,0.9285714285714286
17023,21,W HARRISON ST BETWEEN 2ND AVE W AND 3RD AVE W,15.0,0.8666666666666667
17024,21,W HARRISON ST BETWEEN 3RD AVE W AND 4TH AVE W,16.0,0.7647058823529411
17025,21,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,24.0,0.14705882352941177
17026,21,W JOHN ST BETWEEN 1ST AVE W AND 2ND AVE W,5.5,0.5625
17027,21,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,10.0,0.4722222222222222
17028,21,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,21.5,0.8611111111111112
17029,21,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,9.0,0.9666666666666668
17030,21,W REPUBLICAN ST BETWEEN 1ST AVE W AND 2ND AVE W,11.25,0.6666666666666667
17031,21,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,19.2,0.75
17032,21,W ROY ST BETWEEN 1ST AVE W AND 2ND AVE W,6.0,0.875
17033,21,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,7.5,1.0
17034,21,W THOMAS ST BETWEEN 1ST AVE W AND 2ND AVE W,9.0,0.9
17035,21,W THOMAS ST BETWEEN 2ND AVE W AND 3RD AVE W,15.0,0.8333333333333333
17036,21,WALL ST BETWEEN 1ST AVE AND 2ND AVE,20.4,0.8
17037,21,WALL ST BETWEEN 2ND AVE AND 3RD AVE,11.8,0.9136363636363637
17038,21,WALL ST BETWEEN 3RD AVE AND 4TH AVE,11.25,0.6388888888888888
17039,21,WALL ST BETWEEN 4TH AVE AND 5TH AVE,16.8,0.8428571428571429
17040,21,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,10.0,0.52
17041,21,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,15.6,0.8
17042,21,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,16.666666666666668,0.6217948717948718
17043,21,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,33.25,0.4988888888888889
17044,21,WARREN AVE N BETWEEN MERCER ST AND ROY ST,2.5,0.75
17045,21,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,23.0,0.9319444444444445
17046,21,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,11.25,0.8999999999999999
17047,21,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,21.6,0.6444444444444445
17048,21,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,10.0,0.46875
17049,21,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,22.5,0.3472222222222222
17050,21,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,16.2,0.5733333333333333
17051,21,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,12.0,0.66
17052,21,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,15.75,0.6783216783216783
17053,21,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,30.0,0.35416666666666663
17054,21,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,14.5,0.26666666666666666
17055,21,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,15.0,0.5833333333333334
17056,21,WESTERN AVE BETWEEN MARION ST AND MADISON ST,7.5,0.7083333333333333
17057,21,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,13.25,0.875
17058,21,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,18.75,0.4833333333333333
17059,21,WESTERN AVE BETWEEN UNION ST AND PIKE ST,18.5,0.9459134615384616
17060,21,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,17.666666666666668,0.5333333333333333
17061,21,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,16.4,0.9058823529411765
17062,21,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,16.0,0.9375
17063,21,WESTERN AVE BETWEEN WALL ST AND VINE ST,16.0,0.8792156862745099
17064,21,WESTERN AVE W BETWEEN 1ST AVE W AND 2ND AVE W,7.0,0.2857142857142857
17065,21,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,18.666666666666668,0.7142857142857143
17066,21,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,21.333333333333332,0.7215686274509804
17067,21,WESTLAKE AVE BETWEEN 8TH AVE AND BLANCHARD ST,28.0,0.42857142857142855
17068,21,WOODLAWN AVE NE BETWEEN 2ND S AVE NE AND 4TH S AVE NE,12.666666666666666,0.4583333333333333
17069,21,WOODLAWN AVE NE BETWEEN 4TH S AVE NE AND 5TH AVE NE,18.0,0.7916666666666667
17070,21,WOODLAWN AVE NE BETWEEN 5TH AVE NE AND NE RAVENNA EB BV,4.5,0.8333333333333333
17071,21,WOODLAWN AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,7.5,0.9583333333333334
17072,21,WOODLAWN AVE NE BETWEEN NE 72ND ST AND NE 73RD ST,14.4,0.95
17073,21,WOODLAWN AVE NE BETWEEN NE RAVENNA WB BV AND NE 71ST ST,8.8,0.8190476190476191
17074,21,YALE AVE BETWEEN HOWELL ST AND STEWART ST,28.0,1.0
17075,21,YESLER WAY BETWEEN 2ND AVE AND 3RD AVE,8.0,0.75
17076,21,YESLER WAY BETWEEN 3RD AVE AND TERRACE ST,12.0,0.0
17077,21,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,16.0,0.625
17078,21,YESLER WAY BETWEEN OCCIDENTAL AVE S AND 2ND AVE,8.0,1.0
17079,21,YESLER WAY BETWEEN POST AVE AND 1ST AVE,10.0,0.6
17080,21,YESLER WAY BETWEEN WESTERN AVE AND POST AVE,12.0,1.0
17081,22,10TH AVE BETWEEN E MADISON ST AND E SENECA ST,6.25,0.95
17082,22,10TH AVE BETWEEN E PIKE ST AND E PINE ST,47.0,0.9733333333333333
17083,22,10TH AVE BETWEEN E SENECA ST AND E UNION ST,28.0,0.8202418926103138
17084,22,10TH AVE BETWEEN E UNION ST AND E PIKE ST,16.5,1.0
17085,22,10TH AVE E BETWEEN E DENNY WAY AND E JOHN ST,28.5,0.9736842105263157
17086,22,10TH AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST,21.0,0.9
17087,22,10TH AVE E BETWEEN E JOHN ST AND E THOMAS E ST,21.0,0.9285714285714286
17088,22,10TH AVE E BETWEEN E MERCER ST AND E ROY E ST,12.0,1.0
17089,22,10TH AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,35.0,0.75
17090,22,10TH AVE E BETWEEN E THOMAS W ST AND E HARRISON ST,13.5,0.95
17091,22,11TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,34.8,0.8965517241379309
17092,22,11TH AVE BETWEEN E MADISON ST AND E UNION ST,11.0,0.95
17093,22,11TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,38.75,0.9919354838709677
17094,22,11TH AVE BETWEEN E PIKE ST AND E PINE ST,32.2,0.9529945553539021
17095,22,11TH AVE BETWEEN E PINE ST AND E OLIVE ST,33.25,0.9541536050156739
17096,22,11TH AVE BETWEEN E UNION ST AND E PIKE ST,6.25,0.9
17097,22,12TH AVE BETWEEN E BARCLAY CT AND E JAMES CT,10.75,0.8897727272727273
17098,22,12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,13.0,0.5961538461538461
17099,22,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,15.0,0.4666666666666667
17100,22,12TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,34.0,0.7916666666666667
17101,22,12TH AVE BETWEEN E JAMES CT AND E CHERRY ST,4.0,0.8125
17102,22,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,7.25,0.6979166666666666
17103,22,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,22.0,0.9195046439628483
17104,22,12TH AVE BETWEEN E MARION ST AND E SPRING ST,18.0,0.6832215342277261
17105,22,12TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,15.5,1.0
17106,22,12TH AVE BETWEEN E PIKE ST AND E PINE ST,6.5,0.9464285714285714
17107,22,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,20.25,0.9336842105263158
17108,22,12TH AVE BETWEEN E SPRING ST AND E MADISON ST,6.75,0.8333333333333334
17109,22,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,23.0,0.4192307692307692
17110,22,12TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,25.0,0.62
17111,22,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,17.0,0.8235294117647058
17112,22,12TH AVE NE BETWEEN NE 64TH ST AND NE 65TH ST,11.0,0.22727272727272727
17113,22,12TH AVE NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,6.0,0.75
17114,22,13TH AVE BETWEEN E BARCLAY CT AND E JAMES CT,16.0,0.25
17115,22,13TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,26.0,0.23076923076923078
17116,22,13TH AVE BETWEEN E JAMES CT AND E CHERRY ST,16.0,0.5625
17117,22,13TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,15.0,0.13333333333333333
17118,22,13TH AVE BETWEEN E MADISON ST AND E PIKE ST,7.75,0.7638888888888888
17119,22,13TH AVE BETWEEN E PIKE ST AND E PINE ST,15.333333333333334,0.9388888888888888
17120,22,14TH AVE BETWEEN E PIKE ST AND E PINE ST,20.25,0.8329545454545454
17121,22,14TH AVE BETWEEN E UNION ST AND E MADISON ST,13.0,1.0
17122,22,15TH AVE BETWEEN E MADISON ST AND E PINE ST,6.75,0.8705357142857143
17123,22,15TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,5.0,0.4
17124,22,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,6.0,0.5833333333333333
17125,22,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST,9.0,0.6666666666666667
17126,22,16TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,12.0,0.9166666666666666
17127,22,17TH AVE NW BETWEEN NW 54TH ST AND NW MARKET ST,10.0,0.2
17128,22,18TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,17.0,0.8784722222222222
17129,22,1ST AVE BETWEEN BATTERY ST AND WALL ST,11.0,0.7272727272727272
17130,22,1ST AVE BETWEEN BELL ST AND BATTERY ST,23.5,0.894927536231884
17131,22,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,26.0,0.8269230769230769
17132,22,1ST AVE BETWEEN BROAD ST AND EAGLE ST,17.0,0.6176470588235294
17133,22,1ST AVE BETWEEN CEDAR ST AND CLAY ST,9.0,0.39015151515151514
17134,22,1ST AVE BETWEEN CLAY ST AND BROAD ST,16.0,0.4166666666666667
17135,22,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,5.0,0.6
17136,22,1ST AVE BETWEEN EAGLE ST AND WARREN PL,1.0,0.0
17137,22,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,17.0,0.9411764705882353
17138,22,1ST AVE BETWEEN MADISON ST AND SPRING ST,10.0,0.4666666666666666
17139,22,1ST AVE BETWEEN PIKE ST AND PINE ST,4.666666666666667,0.7777777777777778
17140,22,1ST AVE BETWEEN PINE ST AND STEWART ST,4.0,0.4166666666666667
17141,22,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,10.0,0.5897435897435898
17142,22,1ST AVE BETWEEN SPRING ST AND SENECA ST,5.666666666666667,0.4537037037037037
17143,22,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,21.0,0.9761904761904762
17144,22,1ST AVE BETWEEN UNION ST AND PIKE ST,15.0,0.8222222222222223
17145,22,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,3.3333333333333335,0.9166666666666666
17146,22,1ST AVE BETWEEN VINE ST AND CEDAR ST,10.666666666666666,0.7222222222222223
17147,22,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,13.0,0.6923076923076923
17148,22,1ST AVE BETWEEN WALL ST AND VINE ST,11.0,0.7272727272727272
17149,22,1ST AVE BETWEEN WARREN PL AND BAY ST,15.0,0.3
17150,22,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,13.0,0.6538461538461539
17151,22,1ST AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,3.0,0.8333333333333333
17152,22,1ST AVE N BETWEEN JOHN ST AND THOMAS ST,17.0,0.3508771929824561
17153,22,1ST AVE N BETWEEN MERCER ST AND ROY ST,7.0,0.42857142857142855
17154,22,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,28.0,0.6190476190476191
17155,22,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,14.0,0.42857142857142855
17156,22,1ST AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,14.0,0.7142857142857143
17157,22,1ST AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,12.0,0.4755244755244755
17158,22,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,22.0,0.45454545454545453
17159,22,1ST AVE W BETWEEN W MERCER ST AND W ROY ST,5.0,0.9
17160,22,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,15.0,0.5111111111111111
17161,22,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,19.0,0.21052631578947367
17162,22,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,7.0,0.4583333333333333
17163,22,20TH AVE NW BETWEEN BALLARD AVE NW AND LEARY AVE NW,25.0,1.0
17164,22,20TH AVE NW BETWEEN LEARY AVE NW AND RUSSELL AVE NW,27.0,0.7407407407407407
17165,22,20TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,10.0,0.7
17166,22,20TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,7.0,0.5714285714285715
17167,22,20TH AVE NW BETWEEN RUSSELL AVE NW AND NW MARKET ST,12.0,0.5416666666666667
17168,22,20TH AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,18.0,0.7222222222222222
17169,22,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,15.333333333333334,0.7434640522875817
17170,22,22ND AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,12.0,0.19444444444444442
17171,22,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,10.0,0.5
17172,22,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,17.0,0.6764705882352942
17173,22,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,9.333333333333334,0.4166666666666667
17174,22,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,8.666666666666666,0.3645502645502645
17175,22,2ND AVE BETWEEN BATTERY ST AND WALL ST,12.666666666666666,0.8333333333333334
17176,22,2ND AVE BETWEEN BELL ST AND BATTERY ST,23.0,0.8260869565217391
17177,22,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,11.0,0.9583333333333333
17178,22,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,16.5,0.9055555555555556
17179,22,2ND AVE BETWEEN CEDAR ST AND CLAY ST,13.333333333333334,0.38278388278388276
17180,22,2ND AVE BETWEEN CLAY ST AND BROAD ST,9.0,0.4142857142857143
17181,22,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,11.5,0.29924242424242425
17182,22,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6.0,0.9444444444444444
17183,22,2ND AVE BETWEEN MADISON ST AND SPRING ST,6.0,0.4444444444444445
17184,22,2ND AVE BETWEEN MARION ST AND MADISON ST,3.0,0.16666666666666666
17185,22,2ND AVE BETWEEN PIKE ST AND PINE ST,14.666666666666666,0.5590111642743222
17186,22,2ND AVE BETWEEN PINE ST AND STEWART ST,6.666666666666667,0.75
17187,22,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,11.0,0.12009803921568628
17188,22,2ND AVE BETWEEN SPRING ST AND SENECA ST,5.666666666666667,0.23148148148148148
17189,22,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,21.0,0.9375
17190,22,2ND AVE BETWEEN UNION ST AND PIKE ST,4.666666666666667,0.48484848484848486
17191,22,2ND AVE BETWEEN UNIVERSITY ST AND UNION ST,9.0,0.4444444444444444
17192,22,2ND AVE BETWEEN VINE ST AND CEDAR ST,11.666666666666666,0.5610389610389611
17193,22,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,9.0,0.7402597402597402
17194,22,2ND AVE BETWEEN WALL ST AND VINE ST,13.666666666666666,0.6935185185185185
17195,22,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,16.0,0.34375
17196,22,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,9.0,0.1111111111111111
17197,22,2ND AVE N BETWEEN MERCER ST AND ROY ST,14.0,0.21428571428571427
17198,22,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,22.0,0.5281045751633987
17199,22,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,30.0,0.5666666666666667
17200,22,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,18.0,0.6666666666666666
17201,22,2ND AVE W BETWEEN W THOMAS ST AND W HARRISON ST,20.0,0.45
17202,22,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,10.0,0.6
17203,22,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,8.0,0.25
17204,22,37TH AVE S BETWEEN S HUDSON ST AND S DAWSON ST,35.0,0.6571428571428571
17205,22,38TH AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,30.0,0.36666666666666664
17206,22,39TH AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,14.0,0.35714285714285715
17207,22,39TH AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,6.0,0.5
17208,22,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,14.0,0.21428571428571427
17209,22,39TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,10.0,0.6
17210,22,39TH AVE S BETWEEN S HUDSON ST AND S PEARL ST,16.0,0.375
17211,22,3RD AVE BETWEEN BATTERY ST AND WALL ST,10.0,0.6488095238095238
17212,22,3RD AVE BETWEEN BELL ST AND BATTERY ST,9.0,0.8333333333333333
17213,22,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,17.5,0.8006535947712419
17214,22,3RD AVE BETWEEN BROAD ST AND DENNY WAY,3.3333333333333335,0.49999999999999994
17215,22,3RD AVE BETWEEN CEDAR ST AND CLAY ST,17.333333333333332,0.49074074074074076
17216,22,3RD AVE BETWEEN CLAY ST AND BROAD ST,16.333333333333332,0.2708333333333333
17217,22,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,16.0,0.8490196078431372
17218,22,3RD AVE BETWEEN VINE ST AND CEDAR ST,1.0,0.0
17219,22,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST,5.0,1.0
17220,22,3RD AVE BETWEEN WALL ST AND VINE ST,19.0,0.49122807017543857
17221,22,3RD AVE N BETWEEN MERCER ST AND ROY ST,4.0,0.125
17222,22,3RD AVE N BETWEEN ROY ST AND VALLEY ST,14.0,0.6428571428571429
17223,22,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,20.0,0.6
17224,22,3RD AVE W BETWEEN W THOMAS ST AND W THOMAS ST OVERPASS,4.0,0.25
17225,22,42ND AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,9.0,0.7777777777777778
17226,22,42ND AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,19.0,0.3684210526315789
17227,22,42ND AVE S BETWEEN S EDMUNDS ST AND S FERDINAND N ST,12.0,0.5833333333333334
17228,22,42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,9.0,0.3333333333333333
17229,22,4TH AVE BETWEEN BATTERY ST AND WALL ST,15.0,0.4666666666666666
17230,22,4TH AVE BETWEEN BELL ST AND BATTERY ST,13.0,0.7692307692307693
17231,22,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,21.0,0.8571428571428572
17232,22,4TH AVE BETWEEN CEDAR ST AND CLAY ST,8.0,0.6296296296296297
17233,22,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,8.0,0.1875
17234,22,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,12.0,0.6666666666666667
17235,22,4TH AVE BETWEEN MADISON ST AND SPRING ST,10.333333333333334,0.2626262626262626
17236,22,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,12.0,0.3888888888888889
17237,22,4TH AVE BETWEEN SPRING ST AND SENECA ST,2.0,0.16666666666666666
17238,22,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,8.0,0.625
17239,22,4TH AVE BETWEEN UNION ST AND PIKE ST,8.0,0.5
17240,22,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,10.0,0.45
17241,22,4TH AVE BETWEEN VINE ST AND CEDAR ST,15.666666666666666,0.6208333333333333
17242,22,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,16.0,0.59375
17243,22,4TH AVE BETWEEN WALL ST AND VINE ST,15.666666666666666,0.4680555555555556
17244,22,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,23.0,0.6521739130434783
17245,22,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,10.0,0.7
17246,22,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,17.666666666666668,0.5256410256410255
17247,22,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST,7.0,0.0
17248,22,5TH AVE BETWEEN BATTERY ST AND WALL ST,18.0,0.4074074074074074
17249,22,5TH AVE BETWEEN BELL ST AND BATTERY ST,25.0,0.6
17250,22,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,22.0,0.6136363636363636
17251,22,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,17.0,0.5882352941176471
17252,22,5TH AVE BETWEEN MADISON ST AND SPRING ST,4.0,0.3666666666666667
17253,22,5TH AVE BETWEEN MARION ST AND MADISON ST,8.0,0.625
17254,22,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,10.5,0.8214285714285714
17255,22,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,4.0,0.25
17256,22,5TH AVE BETWEEN VINE ST AND DENNY WAY,10.333333333333334,0.5016835016835017
17257,22,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,24.0,0.625
17258,22,5TH AVE BETWEEN WALL ST AND VINE ST,16.0,0.5
17259,22,5TH AVE N BETWEEN JOHN ST AND BROAD ST,3.0,1.0
17260,22,5TH AVE N BETWEEN MERCER ST AND ROY ST,9.0,0.3333333333333333
17261,22,5TH AVE N BETWEEN ROY ST AND VALLEY ST,9.0,0.6666666666666666
17262,22,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,16.0,0.375
17263,22,5TH AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,16.0,0.375
17264,22,5TH AVE S BETWEEN S JACKSON ST AND S KING ST,3.0,0.3333333333333333
17265,22,5TH AVE S BETWEEN S KING ST AND S WELLER ST,9.666666666666666,0.6948051948051948
17266,22,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,17.333333333333332,0.4041666666666666
17267,22,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,20.0,0.1
17268,22,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,6.0,0.6666666666666666
17269,22,6TH AVE BETWEEN PIKE ST AND PINE ST,19.0,0.43869395711500975
17270,22,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,10.0,0.5
17271,22,6TH AVE BETWEEN UNION ST AND PIKE ST,10.0,0.7999999999999999
17272,22,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,7.5,0.7410714285714286
17273,22,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,12.0,0.3333333333333333
17274,22,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,8.5,0.8194444444444444
17275,22,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,12.0,0.9166666666666666
17276,22,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,18.0,0.16666666666666666
17277,22,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,34.0,0.058823529411764705
17278,22,6TH AVE N BETWEEN ROY ST AND VALLEY ST,10.0,1.0
17279,22,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,10.666666666666666,0.3793706293706294
17280,22,6TH AVE S BETWEEN S KING ST AND S WELLER ST,17.0,0.6274509803921569
17281,22,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,10.666666666666666,0.26666666666666666
17282,22,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,13.333333333333334,0.7032967032967031
17283,22,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,10.333333333333334,0.5119047619047619
17284,22,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,7.0,0.5833333333333333
17285,22,7TH AVE BETWEEN JAMES ST AND CHERRY ST,10.333333333333334,0.7420634920634921
17286,22,7TH AVE BETWEEN MADISON ST AND SPRING ST,6.0,0.5571428571428572
17287,22,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,6.0,0.1111111111111111
17288,22,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,12.0,0.3333333333333333
17289,22,7TH AVE BETWEEN PIKE ST AND PINE ST,4.0,1.0
17290,22,7TH AVE BETWEEN PINE ST AND OLIVE WAY,8.0,0.9259259259259259
17291,22,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,4.5,1.0
17292,22,7TH AVE BETWEEN UNION ST AND PIKE ST,9.333333333333334,0.9444444444444445
17293,22,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,4.0,0.875
17294,22,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,8.0,0.9583333333333334
17295,22,7TH AVE S BETWEEN S KING ST AND S WELLER ST,11.333333333333334,0.654040404040404
17296,22,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,12.0,0.5277777777777778
17297,22,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,14.333333333333334,0.4136752136752137
17298,22,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,15.0,0.9555555555555556
17299,22,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,17.0,0.9814814814814815
17300,22,8TH AVE BETWEEN JAMES ST AND CHERRY ST,11.0,0.8484848484848485
17301,22,8TH AVE BETWEEN MADISON ST AND SPRING ST,2.0,0.75
17302,22,8TH AVE BETWEEN MARION ST AND MADISON ST,4.0,1.0
17303,22,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,12.0,0.7083333333333334
17304,22,8TH AVE BETWEEN PINE ST AND OLIVE WAY,4.0,0.7777777777777777
